params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__C': 0.1, 'classifier__degree': 5, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.521948,0.115819,0.37037,0.453685,0.726829,0.335275,0.125493,0.155863,0.216406,0.265712,0.5486,0.060655,0.0972,0.12131
"{'classifier__C': 0.1, 'classifier__degree': 5, 'classifier__gamma': 0.0025, 'classifier__kernel': 'poly'}",0.521948,0.115819,0.37037,0.453685,0.726829,0.335275,0.125493,0.155863,0.216406,0.265712,0.5486,0.060655,0.0972,0.12131
"{'classifier__C': 0.1, 'classifier__degree': 5, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.521948,0.115819,0.37037,0.453685,0.726829,0.335275,0.125493,0.155863,0.216406,0.265712,0.5486,0.060655,0.0972,0.12131
"{'classifier__C': 0.1, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.521948,0.115819,0.37037,0.453685,0.726829,0.335275,0.125493,0.155863,0.216406,0.265712,0.5486,0.060655,0.0972,0.12131
"{'classifier__C': 0.1, 'classifier__degree': 6, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.840694,0.019862,0.846599,0.037904,0.832805,0.036826,0.678198,0.038898,0.839055,0.01948,0.839702,0.019197,0.679404,0.038393
"{'classifier__C': 0.1, 'classifier__degree': 6, 'classifier__gamma': 0.25, 'classifier__kernel': 'poly'}",0.815398,0.021223,0.828047,0.04243,0.798476,0.053601,0.62695,0.04314,0.811985,0.022086,0.813261,0.022,0.626523,0.044001
"{'classifier__C': 0.1, 'classifier__degree': 6, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.511422,0.103046,0.377778,0.462681,0.692683,0.377253,0.102484,0.12884,0.186363,0.229789,0.53523,0.045004,0.070461,0.090008
"{'classifier__C': 0.1, 'classifier__degree': 6, 'classifier__gamma': 0.075, 'classifier__kernel': 'poly'}",0.511422,0.103046,0.377778,0.462681,0.692683,0.377253,0.102484,0.12884,0.186363,0.229789,0.53523,0.045004,0.070461,0.090008
"{'classifier__C': 0.1, 'classifier__degree': 6, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.511422,0.103046,0.377778,0.462681,0.692683,0.377253,0.102484,0.12884,0.186363,0.229789,0.53523,0.045004,0.070461,0.090008
"{'classifier__C': 0.1, 'classifier__degree': 6, 'classifier__gamma': 0.025, 'classifier__kernel': 'poly'}",0.511422,0.103046,0.377778,0.462681,0.692683,0.377253,0.102484,0.12884,0.186363,0.229789,0.53523,0.045004,0.070461,0.090008
"{'classifier__C': 0.1, 'classifier__degree': 6, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.511422,0.103046,0.377778,0.462681,0.692683,0.377253,0.102484,0.12884,0.186363,0.229789,0.53523,0.045004,0.070461,0.090008
"{'classifier__C': 0.1, 'classifier__degree': 6, 'classifier__gamma': 0.0075, 'classifier__kernel': 'poly'}",0.511422,0.103046,0.377778,0.462681,0.692683,0.377253,0.102484,0.12884,0.186363,0.229789,0.53523,0.045004,0.070461,0.090008
"{'classifier__C': 0.1, 'classifier__degree': 6, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.511422,0.103046,0.377778,0.462681,0.692683,0.377253,0.102484,0.12884,0.186363,0.229789,0.53523,0.045004,0.070461,0.090008
"{'classifier__C': 0.1, 'classifier__degree': 6, 'classifier__gamma': 0.0025, 'classifier__kernel': 'poly'}",0.511422,0.103046,0.377778,0.462681,0.692683,0.377253,0.102484,0.12884,0.186363,0.229789,0.53523,0.045004,0.070461,0.090008
"{'classifier__C': 0.1, 'classifier__degree': 6, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.51037,0.102078,0.375926,0.460441,0.692683,0.377253,0.098857,0.126938,0.185967,0.229421,0.534304,0.044628,0.068609,0.089256
"{'classifier__C': 0.1, 'classifier__degree': 6, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.511422,0.103046,0.377778,0.462681,0.692683,0.377253,0.102484,0.12884,0.186363,0.229789,0.53523,0.045004,0.070461,0.090008
"{'classifier__C': 0.25, 'classifier__degree': 2, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.83439,0.037381,0.811448,0.048185,0.864939,0.041148,0.671229,0.073334,0.837364,0.036754,0.838193,0.036628,0.676387,0.073256
"{'classifier__C': 0.25, 'classifier__degree': 2, 'classifier__gamma': 0.25, 'classifier__kernel': 'poly'}",0.82598,0.036407,0.785522,0.053994,0.879756,0.043006,0.660231,0.069816,0.830603,0.035666,0.832639,0.035272,0.665278,0.070545
"{'classifier__C': 0.25, 'classifier__degree': 2, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.793236,0.020738,0.735589,0.04021,0.869817,0.04126,0.601537,0.040451,0.799115,0.020614,0.802703,0.020509,0.605406,0.041019
"{'classifier__C': 0.25, 'classifier__degree': 2, 'classifier__gamma': 0.075, 'classifier__kernel': 'poly'}",0.778432,0.021078,0.726364,0.042432,0.847561,0.04264,0.570208,0.039968,0.783721,0.020914,0.786962,0.020347,0.573925,0.040694
"{'classifier__C': 0.25, 'classifier__degree': 2, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.703516,0.050146,0.552862,0.102027,0.90439,0.045336,0.47647,0.074763,0.70297,0.056309,0.728626,0.04223,0.457252,0.084459
"{'classifier__C': 0.25, 'classifier__degree': 2, 'classifier__gamma': 0.025, 'classifier__kernel': 'poly'}",0.55458,0.157306,0.259259,0.319894,0.94878,0.064021,0.208708,0.259262,0.300416,0.368833,0.60402,0.129465,0.20804,0.25893
"{'classifier__C': 0.25, 'classifier__degree': 2, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.55458,0.157306,0.259259,0.319894,0.94878,0.064021,0.208708,0.259262,0.300416,0.368833,0.60402,0.129465,0.20804,0.25893
"{'classifier__C': 0.25, 'classifier__degree': 2, 'classifier__gamma': 0.0075, 'classifier__kernel': 'poly'}",0.55458,0.157306,0.259259,0.319894,0.94878,0.064021,0.208708,0.259262,0.300416,0.368833,0.60402,0.129465,0.20804,0.25893
"{'classifier__C': 0.25, 'classifier__degree': 2, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.55458,0.157306,0.259259,0.319894,0.94878,0.064021,0.208708,0.259262,0.300416,0.368833,0.60402,0.129465,0.20804,0.25893
"{'classifier__C': 0.25, 'classifier__degree': 2, 'classifier__gamma': 0.0025, 'classifier__kernel': 'poly'}",0.55458,0.157306,0.259259,0.319894,0.94878,0.064021,0.208708,0.259262,0.300416,0.368833,0.60402,0.129465,0.20804,0.25893
"{'classifier__C': 0.25, 'classifier__degree': 2, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.55458,0.157306,0.259259,0.319894,0.94878,0.064021,0.208708,0.259262,0.300416,0.368833,0.60402,0.129465,0.20804,0.25893
"{'classifier__C': 0.25, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.666529,0.075931,0.467912,0.160693,0.931463,0.051936,0.439877,0.09638,0.647727,0.098159,0.699688,0.061652,0.399376,0.123304
"{'classifier__C': 0.25, 'classifier__degree': 3, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.839642,0.031268,0.822525,0.041665,0.862439,0.034888,0.680045,0.061261,0.841916,0.030635,0.842482,0.030488,0.684964,0.060977
"{'classifier__C': 0.25, 'classifier__degree': 3, 'classifier__gamma': 0.25, 'classifier__kernel': 'poly'}",0.831209,0.036222,0.804007,0.049326,0.867378,0.048443,0.666467,0.071187,0.83443,0.036166,0.835692,0.036009,0.671385,0.072019
"{'classifier__C': 0.25, 'classifier__degree': 3, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.778455,0.028906,0.802189,0.058086,0.746707,0.064054,0.551696,0.058815,0.772081,0.028598,0.774448,0.028849,0.548896,0.057698
"{'classifier__C': 0.25, 'classifier__degree': 3, 'classifier__gamma': 0.075, 'classifier__kernel': 'poly'}",0.746764,0.037404,0.75431,0.103293,0.737683,0.119215,0.499207,0.071008,0.738297,0.041352,0.745996,0.037366,0.491993,0.074732
"{'classifier__C': 0.25, 'classifier__degree': 3, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.55458,0.156175,0.333333,0.409087,0.85122,0.188437,0.19071,0.236376,0.28853,0.354023,0.592276,0.114613,0.184553,0.229227
"{'classifier__C': 0.25, 'classifier__degree': 3, 'classifier__gamma': 0.025, 'classifier__kernel': 'poly'}",0.55458,0.156175,0.333333,0.409087,0.85122,0.188437,0.19071,0.236376,0.28853,0.354023,0.592276,0.114613,0.184553,0.229227
"{'classifier__C': 0.25, 'classifier__degree': 3, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.55458,0.156175,0.333333,0.409087,0.85122,0.188437,0.19071,0.236376,0.28853,0.354023,0.592276,0.114613,0.184553,0.229227
"{'classifier__C': 0.25, 'classifier__degree': 3, 'classifier__gamma': 0.0075, 'classifier__kernel': 'poly'}",0.55458,0.156175,0.333333,0.409087,0.85122,0.188437,0.19071,0.236376,0.28853,0.354023,0.592276,0.114613,0.184553,0.229227
"{'classifier__C': 0.25, 'classifier__degree': 3, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.55458,0.156175,0.333333,0.409087,0.85122,0.188437,0.19071,0.236376,0.28853,0.354023,0.592276,0.114613,0.184553,0.229227
"{'classifier__C': 0.25, 'classifier__degree': 3, 'classifier__gamma': 0.0025, 'classifier__kernel': 'poly'}",0.55458,0.156175,0.333333,0.409087,0.85122,0.188437,0.19071,0.236376,0.28853,0.354023,0.592276,0.114613,0.184553,0.229227
"{'classifier__C': 0.25, 'classifier__degree': 3, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.55458,0.156175,0.333333,0.409087,0.85122,0.188437,0.19071,0.236376,0.28853,0.354023,0.592276,0.114613,0.184553,0.229227
"{'classifier__C': 0.25, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.55458,0.156175,0.333333,0.409087,0.85122,0.188437,0.19071,0.236376,0.28853,0.354023,0.592276,0.114613,0.184553,0.229227
"{'classifier__C': 0.25, 'classifier__degree': 4, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.838589,0.025918,0.833603,0.044718,0.845244,0.033251,0.67593,0.04959,0.838826,0.024552,0.839423,0.024361,0.678847,0.048722
"{'classifier__C': 0.25, 'classifier__degree': 4, 'classifier__gamma': 0.25, 'classifier__kernel': 'poly'}",0.834367,0.025939,0.815118,0.042371,0.859939,0.040046,0.67061,0.05029,0.836589,0.025602,0.837528,0.025334,0.675057,0.050669
"{'classifier__C': 0.25, 'classifier__degree': 4, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.707861,0.026107,0.879865,0.043974,0.479329,0.064599,0.400628,0.061033,0.647249,0.037384,0.679597,0.02861,0.359195,0.057221
"{'classifier__C': 0.25, 'classifier__degree': 4, 'classifier__gamma': 0.075, 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.25, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.25, 'classifier__degree': 4, 'classifier__gamma': 0.025, 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.25, 'classifier__degree': 4, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.25, 'classifier__degree': 4, 'classifier__gamma': 0.0075, 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.25, 'classifier__degree': 4, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.25, 'classifier__degree': 4, 'classifier__gamma': 0.0025, 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.25, 'classifier__degree': 4, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.25, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.540896,0.139296,0.368519,0.451522,0.773171,0.278316,0.166362,0.206688,0.252569,0.309782,0.570845,0.088017,0.141689,0.176035
"{'classifier__C': 0.25, 'classifier__degree': 5, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.844905,0.020268,0.850269,0.041799,0.837744,0.03584,0.687023,0.038535,0.843287,0.019246,0.844007,0.018849,0.688013,0.037698
"{'classifier__C': 0.25, 'classifier__degree': 5, 'classifier__gamma': 0.25, 'classifier__kernel': 'poly'}",0.830146,0.023922,0.820673,0.041555,0.842744,0.036933,0.659906,0.046192,0.83102,0.023082,0.831709,0.022963,0.663417,0.045926
"{'classifier__C': 0.25, 'classifier__degree': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.682475,0.047323,0.721313,0.215961,0.633293,0.273022,0.39726,0.084805,0.628012,0.088975,0.677303,0.055245,0.354606,0.110489
"{'classifier__C': 0.25, 'classifier__degree': 5, 'classifier__gamma': 0.075, 'classifier__kernel': 'poly'}",0.521948,0.115819,0.37037,0.453685,0.726829,0.335275,0.125493,0.155863,0.216406,0.265712,0.5486,0.060655,0.0972,0.12131
"{'classifier__C': 0.25, 'classifier__degree': 5, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.521948,0.115819,0.37037,0.453685,0.726829,0.335275,0.125493,0.155863,0.216406,0.265712,0.5486,0.060655,0.0972,0.12131
"{'classifier__C': 0.25, 'classifier__degree': 5, 'classifier__gamma': 0.025, 'classifier__kernel': 'poly'}",0.521948,0.115819,0.37037,0.453685,0.726829,0.335275,0.125493,0.155863,0.216406,0.265712,0.5486,0.060655,0.0972,0.12131
"{'classifier__C': 0.25, 'classifier__degree': 5, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.521948,0.115819,0.37037,0.453685,0.726829,0.335275,0.125493,0.155863,0.216406,0.265712,0.5486,0.060655,0.0972,0.12131
"{'classifier__C': 0.25, 'classifier__degree': 5, 'classifier__gamma': 0.0075, 'classifier__kernel': 'poly'}",0.521948,0.115819,0.37037,0.453685,0.726829,0.335275,0.125493,0.155863,0.216406,0.265712,0.5486,0.060655,0.0972,0.12131
