params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__C': 5, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.814493,0.05036,0.796717,0.057847,0.844769,0.083346,0.624731,0.104279,0.81901,0.053598,0.820743,0.053638,0.641486,0.107276
"{'classifier__C': 5, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.794306,0.053531,0.755909,0.064879,0.860615,0.092062,0.597569,0.109203,0.804682,0.056396,0.808262,0.056959,0.616524,0.113919
"{'classifier__C': 5, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.788551,0.055478,0.749192,0.062954,0.856615,0.093725,0.58654,0.114244,0.799403,0.058759,0.802904,0.05959,0.605807,0.119179
"{'classifier__C': 5, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.784286,0.057757,0.735707,0.068052,0.868615,0.089897,0.584368,0.115418,0.797718,0.06029,0.802161,0.060408,0.604322,0.120817
"{'classifier__C': 5, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.758302,0.050289,0.697172,0.06804,0.864769,0.065389,0.542808,0.092114,0.775032,0.049799,0.78097,0.048555,0.561941,0.09711
"{'classifier__C': 5, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.722381,0.039722,0.634091,0.066604,0.876769,0.049166,0.496147,0.063326,0.743892,0.038784,0.75543,0.034316,0.51086,0.068631
"{'classifier__C': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.794306,0.052375,0.75596,0.058964,0.860615,0.092062,0.596983,0.10908,0.804954,0.056135,0.808287,0.056956,0.616575,0.113912
"{'classifier__C': 7.5, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.817412,0.056906,0.85101,0.042127,0.757231,0.124981,0.60733,0.131615,0.800068,0.073279,0.80412,0.069875,0.608241,0.139749
"{'classifier__C': 7.5, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.810145,0.047625,0.830657,0.050104,0.773231,0.097187,0.598652,0.105552,0.799504,0.055741,0.801944,0.054784,0.603887,0.109568
"{'classifier__C': 7.5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.814451,0.052128,0.817121,0.044925,0.808923,0.09334,0.61331,0.113833,0.811838,0.059615,0.813022,0.05921,0.626044,0.118419
"{'classifier__C': 7.5, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.817371,0.049301,0.810253,0.052412,0.828923,0.080718,0.624382,0.103331,0.818417,0.053486,0.819588,0.053206,0.639176,0.106413
"{'classifier__C': 7.5, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.818758,0.050282,0.807879,0.055525,0.837231,0.072497,0.629332,0.102837,0.821546,0.052301,0.822555,0.052257,0.64511,0.104515
"{'classifier__C': 7.5, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.811594,0.045171,0.794444,0.047562,0.840769,0.08814,0.618156,0.098127,0.815838,0.050934,0.817607,0.051269,0.635214,0.102538
"{'classifier__C': 7.5, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.808696,0.04908,0.778535,0.059779,0.860615,0.086691,0.62063,0.101024,0.81689,0.051703,0.819575,0.052474,0.639151,0.104947
"{'classifier__C': 7.5, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.800083,0.052438,0.762727,0.065883,0.864615,0.084702,0.608249,0.104589,0.810372,0.053907,0.813671,0.05432,0.627343,0.108639
"{'classifier__C': 7.5, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.788551,0.055478,0.749192,0.062954,0.856615,0.093725,0.58654,0.114244,0.799403,0.058759,0.802904,0.05959,0.605807,0.119179
"{'classifier__C': 7.5, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.779938,0.042899,0.726616,0.05884,0.872615,0.073733,0.579022,0.08385,0.794703,0.044518,0.799616,0.044311,0.599232,0.088621
"{'classifier__C': 7.5, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.736729,0.042119,0.658889,0.062521,0.872769,0.050353,0.514326,0.072867,0.757062,0.041163,0.765829,0.03874,0.531658,0.077479
"{'classifier__C': 7.5, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.800104,0.053553,0.765,0.066679,0.860615,0.088518,0.606989,0.107829,0.809577,0.055511,0.812808,0.055975,0.625615,0.111949
"{'classifier__C': 10, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.814472,0.052324,0.848788,0.040574,0.753077,0.11081,0.600919,0.119878,0.797447,0.065619,0.800932,0.063198,0.601865,0.126395
"{'classifier__C': 10, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.803002,0.052048,0.826162,0.046669,0.761231,0.11941,0.582616,0.120211,0.790282,0.065447,0.793696,0.063829,0.587392,0.127658
"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.807267,0.052358,0.814949,0.041354,0.793077,0.093387,0.596198,0.115767,0.802854,0.060861,0.804013,0.059902,0.608026,0.119804
"{'classifier__C': 10, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.813002,0.051963,0.814899,0.041594,0.808923,0.09334,0.610498,0.114361,0.810845,0.059789,0.811911,0.059479,0.623822,0.118959
"{'classifier__C': 10, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.814472,0.053571,0.807929,0.055475,0.825077,0.088432,0.618499,0.112962,0.815156,0.05865,0.816503,0.058155,0.633006,0.116309
"{'classifier__C': 10, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.810124,0.04681,0.789899,0.051434,0.844923,0.081326,0.616962,0.098156,0.815702,0.050958,0.817411,0.050953,0.634822,0.101906
"{'classifier__C': 10, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.813002,0.047371,0.787626,0.055456,0.856615,0.093725,0.626445,0.101625,0.819533,0.052196,0.822121,0.052899,0.644242,0.105799
"{'classifier__C': 10, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.810145,0.045827,0.780808,0.056395,0.860615,0.086691,0.622924,0.095824,0.818048,0.049154,0.820712,0.049954,0.641423,0.099908
"{'classifier__C': 10, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.795756,0.049337,0.75596,0.058964,0.864615,0.084702,0.600749,0.10081,0.806928,0.051928,0.810287,0.052636,0.620575,0.105271
"{'classifier__C': 10, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.784286,0.057757,0.735707,0.068052,0.868615,0.089897,0.584368,0.115418,0.797718,0.06029,0.802161,0.060408,0.604322,0.120817
"{'classifier__C': 10, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.751097,0.047789,0.683586,0.068084,0.868769,0.062462,0.533896,0.085835,0.769101,0.047232,0.776178,0.045483,0.552355,0.090966
"{'classifier__C': 10, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.811573,0.047953,0.783081,0.059162,0.860615,0.086691,0.625408,0.09899,0.819227,0.050831,0.821848,0.051442,0.643696,0.102884
"{'classifier__C': 25, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.81735,0.05336,0.853333,0.043172,0.753231,0.104605,0.60661,0.120599,0.800027,0.064449,0.803282,0.06262,0.606564,0.125241
"{'classifier__C': 25, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.807246,0.052367,0.846515,0.042747,0.737385,0.092574,0.583941,0.115848,0.788892,0.061497,0.79195,0.05968,0.5839,0.11936
"{'classifier__C': 25, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.802899,0.053267,0.828283,0.052357,0.757385,0.099371,0.581404,0.116276,0.790255,0.061218,0.792834,0.060125,0.585667,0.120251
"{'classifier__C': 25, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.810041,0.053268,0.826162,0.044298,0.781077,0.095973,0.598581,0.117296,0.802039,0.061939,0.803619,0.060801,0.607239,0.121603
"{'classifier__C': 25, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.807246,0.051628,0.812727,0.042674,0.797077,0.089221,0.59735,0.113271,0.803879,0.059092,0.804902,0.058298,0.609804,0.116596
"{'classifier__C': 25, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.813023,0.051055,0.810303,0.048107,0.816923,0.097291,0.613416,0.111942,0.812006,0.059525,0.813613,0.058442,0.627226,0.116885
"{'classifier__C': 25, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.820145,0.047191,0.803384,0.049468,0.848769,0.083978,0.63493,0.100416,0.824538,0.051962,0.826077,0.052083,0.652153,0.104167
