params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__n_neighbors': 27, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.684948,0.066255,0.53904,0.113734,0.940154,0.044792,0.482996,0.084528,0.706751,0.071834,0.739597,0.051704,0.479194,0.103409
"{'classifier__n_neighbors': 27, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.684948,0.066255,0.53904,0.113734,0.940154,0.044792,0.482996,0.084528,0.706751,0.071834,0.739597,0.051704,0.479194,0.103409
"{'classifier__n_neighbors': 29, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.662008,0.064784,0.512121,0.105633,0.924154,0.068083,0.443052,0.099204,0.682947,0.071457,0.718138,0.05541,0.436275,0.11082
"{'classifier__n_neighbors': 29, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.662008,0.064784,0.512121,0.105633,0.924154,0.068083,0.443052,0.099204,0.682947,0.071457,0.718138,0.05541,0.436275,0.11082
"{'classifier__n_neighbors': 29, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.686335,0.066995,0.543485,0.112469,0.936154,0.054329,0.482376,0.092145,0.708307,0.071721,0.739819,0.054118,0.479639,0.108236
"{'classifier__n_neighbors': 29, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.686335,0.066995,0.543485,0.112469,0.936154,0.054329,0.482376,0.092145,0.708307,0.071721,0.739819,0.054118,0.479639,0.108236
"{'classifier__n_neighbors': 31, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.664865,0.063199,0.51202,0.104619,0.932154,0.059538,0.451273,0.092474,0.686038,0.070758,0.722087,0.052999,0.444174,0.105997
"{'classifier__n_neighbors': 31, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.664865,0.063199,0.51202,0.104619,0.932154,0.059538,0.451273,0.092474,0.686038,0.070758,0.722087,0.052999,0.444174,0.105997
"{'classifier__n_neighbors': 31, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.689255,0.062059,0.548081,0.108046,0.936154,0.051299,0.486286,0.081297,0.711523,0.066386,0.742117,0.048668,0.484235,0.097336
"{'classifier__n_neighbors': 31, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.689255,0.062059,0.548081,0.108046,0.936154,0.051299,0.486286,0.081297,0.711523,0.066386,0.742117,0.048668,0.484235,0.097336
"{'classifier__n_neighbors': 33, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.661988,0.064558,0.509798,0.103384,0.928154,0.066529,0.445108,0.099964,0.683164,0.071588,0.718976,0.055784,0.437952,0.111569
"{'classifier__n_neighbors': 33, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.661988,0.064558,0.509798,0.103384,0.928154,0.066529,0.445108,0.099964,0.683164,0.071588,0.718976,0.055784,0.437952,0.111569
"{'classifier__n_neighbors': 33, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.686377,0.060894,0.548081,0.108046,0.928154,0.050061,0.477755,0.07803,0.708378,0.06478,0.738117,0.046809,0.476235,0.093619
"{'classifier__n_neighbors': 33, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.686377,0.060894,0.548081,0.108046,0.928154,0.050061,0.477755,0.07803,0.708378,0.06478,0.738117,0.046809,0.476235,0.093619
"{'classifier__n_neighbors': 35, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.65764,0.068953,0.50298,0.107951,0.928154,0.064079,0.43889,0.10711,0.678271,0.077542,0.715567,0.059586,0.431134,0.119172
"{'classifier__n_neighbors': 35, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.65764,0.068953,0.50298,0.107951,0.928154,0.064079,0.43889,0.10711,0.678271,0.077542,0.715567,0.059586,0.431134,0.119172
"{'classifier__n_neighbors': 35, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.687805,0.060017,0.548081,0.106666,0.932154,0.04759,0.481843,0.075801,0.710055,0.06425,0.740117,0.046001,0.480235,0.092003
"{'classifier__n_neighbors': 35, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.687805,0.060017,0.548081,0.106666,0.932154,0.04759,0.481843,0.075801,0.710055,0.06425,0.740117,0.046001,0.480235,0.092003
"{'classifier__n_neighbors': 37, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.659068,0.064409,0.500707,0.105923,0.936154,0.05993,0.446327,0.094111,0.679502,0.073727,0.71843,0.053968,0.436861,0.107936
"{'classifier__n_neighbors': 37, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.659068,0.064409,0.500707,0.105923,0.936154,0.05993,0.446327,0.094111,0.679502,0.073727,0.71843,0.053968,0.436861,0.107936
"{'classifier__n_neighbors': 37, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.68207,0.06438,0.53904,0.113814,0.932154,0.04759,0.474555,0.080547,0.703438,0.069918,0.735597,0.049264,0.471194,0.098528
"{'classifier__n_neighbors': 37, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.68207,0.06438,0.53904,0.113814,0.932154,0.04759,0.474555,0.080547,0.703438,0.069918,0.735597,0.049264,0.471194,0.098528
"{'classifier__n_neighbors': 39, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.659068,0.0644,0.50298,0.104053,0.932154,0.067118,0.444104,0.099183,0.679811,0.07178,0.717567,0.055259,0.435134,0.110517
"{'classifier__n_neighbors': 39, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.659068,0.0644,0.50298,0.104053,0.932154,0.067118,0.444104,0.099183,0.679811,0.07178,0.717567,0.055259,0.435134,0.110517
"{'classifier__n_neighbors': 39, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.686398,0.067889,0.543485,0.116529,0.936154,0.051299,0.482502,0.089085,0.707799,0.073878,0.739819,0.053651,0.479639,0.107303
"{'classifier__n_neighbors': 39, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.686398,0.067889,0.543485,0.116529,0.936154,0.051299,0.482502,0.089085,0.707799,0.073878,0.739819,0.053651,0.479639,0.107303
