params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__C': 5, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.837319,0.06324,0.816543,0.067397,0.872615,0.08374,0.672272,0.127066,0.843199,0.064596,0.844579,0.064831,0.689159,0.129662
"{'classifier__C': 5, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.834442,0.055577,0.809778,0.064799,0.876769,0.07055,0.668665,0.108261,0.841687,0.055556,0.843274,0.055334,0.686547,0.110668
"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.821313,0.058209,0.784302,0.063337,0.884769,0.072698,0.648774,0.11518,0.832332,0.058711,0.834536,0.05893,0.669072,0.11786
"{'classifier__C': 5, 'classifier__gamma': 0.075, 'classifier__kernel': 'rbf'}",0.818393,0.053382,0.777431,0.063984,0.888769,0.066564,0.645892,0.103397,0.830345,0.05283,0.8331,0.052767,0.666201,0.105533
"{'classifier__C': 5, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.809676,0.054249,0.763584,0.067661,0.888769,0.066564,0.632161,0.103368,0.822754,0.053374,0.826176,0.053047,0.652353,0.106094
"{'classifier__C': 5, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.803836,0.05948,0.752061,0.081754,0.892769,0.062166,0.625496,0.106349,0.817893,0.056722,0.822415,0.054875,0.644831,0.10975
"{'classifier__C': 5, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.798039,0.057633,0.733879,0.076855,0.908615,0.062033,0.622014,0.102822,0.815221,0.056128,0.821247,0.053847,0.642495,0.107694
"{'classifier__C': 5, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.789344,0.061371,0.715539,0.076,0.916615,0.060385,0.611448,0.110685,0.808863,0.060566,0.816077,0.058158,0.632154,0.116315
"{'classifier__C': 5, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.783483,0.060206,0.703964,0.078042,0.920462,0.059441,0.604842,0.106723,0.803737,0.059148,0.812213,0.056267,0.624426,0.112533
"{'classifier__C': 5, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.750085,0.05265,0.642125,0.071818,0.936462,0.05121,0.564935,0.090432,0.774182,0.052,0.789293,0.048096,0.578586,0.096193
"{'classifier__C': 5, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.627835,0.049559,0.421617,0.082239,0.984,0.036661,0.440322,0.065767,0.640601,0.060849,0.702809,0.040336,0.405617,0.080673
"{'classifier__C': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.809676,0.054249,0.763584,0.067661,0.888769,0.066564,0.632161,0.103368,0.822754,0.053374,0.826176,0.053047,0.652353,0.106094
"{'classifier__C': 7.5, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.837319,0.061537,0.823414,0.065921,0.860923,0.076051,0.668832,0.122761,0.841271,0.062105,0.842169,0.062296,0.684337,0.124592
"{'classifier__C': 7.5, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.837361,0.062899,0.816702,0.072378,0.872769,0.064307,0.672584,0.122073,0.843681,0.061231,0.844736,0.061,0.689471,0.122
"{'classifier__C': 7.5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.819885,0.057887,0.788953,0.065313,0.872769,0.075732,0.642963,0.114478,0.828863,0.058405,0.830861,0.058528,0.661723,0.117056
