params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__C': 2.5, 'classifier__gamma': 0.025, 'classifier__kernel': 'rbf'}",0.82761,0.040093,0.796299,0.048079,0.870183,0.054752,0.660291,0.080287,0.831822,0.040262,0.833241,0.040484,0.666482,0.080968
"{'classifier__C': 2.5, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.817204,0.046234,0.783669,0.052112,0.862805,0.058249,0.640161,0.092305,0.821761,0.046442,0.823237,0.046629,0.646474,0.093259
"{'classifier__C': 2.5, 'classifier__gamma': 0.0075, 'classifier__kernel': 'rbf'}",0.814068,0.044702,0.778312,0.053656,0.862744,0.053995,0.63487,0.088285,0.818881,0.044358,0.820528,0.044428,0.641056,0.088857
"{'classifier__C': 2.5, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.806808,0.048327,0.767532,0.054446,0.860244,0.057318,0.621476,0.096007,0.812092,0.048211,0.813888,0.048363,0.627776,0.096727
"{'classifier__C': 2.5, 'classifier__gamma': 0.0025, 'classifier__kernel': 'rbf'}",0.787113,0.030673,0.735227,0.041363,0.857866,0.067283,0.588656,0.066835,0.792976,0.031771,0.796547,0.03326,0.593093,0.066521
"{'classifier__C': 2.5, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.744577,0.039554,0.630812,0.060501,0.899573,0.042895,0.534997,0.072374,0.752249,0.039931,0.765192,0.037157,0.530385,0.074314
"{'classifier__C': 2.5, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.81511,0.048273,0.780097,0.057672,0.862744,0.053995,0.636597,0.094538,0.819856,0.047841,0.821421,0.04769,0.642841,0.095379
"{'classifier__C': 5, 'classifier__gamma': 0.5, 'classifier__kernel': 'rbf'}",0.819308,0.033933,0.83789,0.048719,0.794146,0.031087,0.632197,0.066955,0.815338,0.03174,0.816018,0.031982,0.632036,0.063964
"{'classifier__C': 5, 'classifier__gamma': 0.25, 'classifier__kernel': 'rbf'}",0.825537,0.03322,0.8325,0.049578,0.81628,0.042613,0.647191,0.065963,0.82369,0.031952,0.82439,0.032166,0.64878,0.064332
"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.839036,0.047796,0.828864,0.063462,0.85311,0.049972,0.678163,0.09388,0.840231,0.046259,0.840987,0.046256,0.681973,0.092512
