params,mean_test_accuracy,std_test_accuracy,mean_test_recall,std_test_recall,mean_test_specificity,std_test_specificity,mean_test_mcc,std_test_mcc,mean_test_gm,std_test_gm,mean_test_uar,std_test_uar,mean_test_bm,std_test_bm
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 300}",0.852284,0.022852,0.892795,0.045949,0.798537,0.034275,0.699557,0.046313,0.843638,0.020691,0.845666,0.020832,0.691331,0.041663
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 310}",0.852284,0.022852,0.892795,0.045949,0.798537,0.034275,0.699557,0.046313,0.843638,0.020691,0.845666,0.020832,0.691331,0.041663
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 320}",0.853348,0.021492,0.892795,0.045949,0.801037,0.036923,0.701933,0.043461,0.844871,0.019577,0.846916,0.019586,0.693831,0.039173
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 330}",0.853348,0.021492,0.892795,0.045949,0.801037,0.036923,0.701933,0.043461,0.844871,0.019577,0.846916,0.019586,0.693831,0.039173
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 20}",0.847032,0.014472,0.868788,0.044079,0.818171,0.045523,0.690264,0.028515,0.842016,0.013649,0.843479,0.013555,0.686959,0.02711
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 30}",0.850202,0.014057,0.883569,0.044574,0.805915,0.038833,0.695855,0.027128,0.842894,0.011562,0.844742,0.011626,0.689484,0.023252
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 40}",0.850213,0.0204,0.883569,0.053008,0.805854,0.039186,0.696531,0.040657,0.842715,0.016565,0.844711,0.017159,0.689423,0.034319
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 50}",0.852307,0.022664,0.885421,0.054121,0.808415,0.036011,0.700802,0.045076,0.845024,0.018597,0.846918,0.019205,0.693836,0.038409
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 60}",0.854446,0.020849,0.887239,0.050692,0.810915,0.032572,0.704807,0.041028,0.847338,0.016574,0.849077,0.017267,0.698154,0.034533
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 70}",0.851277,0.017801,0.885421,0.048081,0.805976,0.035335,0.69825,0.035851,0.843849,0.013819,0.845698,0.014572,0.691396,0.029143
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 80}",0.853382,0.020169,0.889091,0.050379,0.805976,0.035335,0.702668,0.040911,0.845579,0.016088,0.847533,0.016888,0.695067,0.033775
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 90}",0.850202,0.022038,0.887239,0.051364,0.800976,0.043753,0.696325,0.044824,0.841891,0.020128,0.844107,0.020061,0.688215,0.040122
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 100}",0.852318,0.021062,0.889091,0.050379,0.803476,0.038285,0.700468,0.04286,0.844225,0.017908,0.846283,0.018386,0.692567,0.036772
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 110}",0.851254,0.022868,0.887239,0.04862,0.803415,0.044575,0.698122,0.0462,0.843264,0.022019,0.845327,0.021609,0.690654,0.043217
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 120}",0.852318,0.023081,0.885387,0.050936,0.808415,0.034319,0.700372,0.046424,0.845164,0.019474,0.846901,0.020091,0.693802,0.040181
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 130}",0.852318,0.021593,0.885387,0.050258,0.808415,0.034319,0.700387,0.043123,0.845146,0.017847,0.846901,0.018475,0.693802,0.03695
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 140}",0.85654,0.024112,0.889091,0.051056,0.813415,0.03269,0.709012,0.048593,0.849609,0.020382,0.851253,0.021079,0.702506,0.042158
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 150}",0.852296,0.023707,0.887239,0.053969,0.805915,0.039065,0.700716,0.047401,0.844549,0.020449,0.846577,0.02075,0.693154,0.041499
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 160}",0.85019,0.023583,0.883535,0.053728,0.805915,0.039065,0.696409,0.046961,0.842784,0.020357,0.844725,0.020639,0.68945,0.041279
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 170}",0.852307,0.020616,0.889091,0.051056,0.803476,0.038285,0.700551,0.04176,0.84419,0.017204,0.846283,0.017687,0.692567,0.035375
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 180}",0.852307,0.020616,0.889091,0.051056,0.803476,0.038285,0.700551,0.04176,0.84419,0.017204,0.846283,0.017687,0.692567,0.035375
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 190}",0.852318,0.021593,0.887239,0.052683,0.805976,0.033609,0.70064,0.043629,0.844686,0.016844,0.846607,0.01785,0.693215,0.035701
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 200}",0.851254,0.019748,0.887239,0.049321,0.803476,0.038285,0.698238,0.039868,0.843344,0.016677,0.845357,0.017047,0.690715,0.034094
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 210}",0.852307,0.021686,0.889091,0.051056,0.803476,0.028995,0.700236,0.043839,0.844389,0.016823,0.846283,0.01785,0.692567,0.035701
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 220}",0.852307,0.020639,0.890943,0.050677,0.801037,0.031724,0.700286,0.041606,0.843923,0.016057,0.84599,0.016926,0.691979,0.033852
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 230}",0.853371,0.019704,0.890943,0.050677,0.803537,0.036159,0.702686,0.039794,0.845138,0.015578,0.84724,0.016328,0.694479,0.032655
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 240}",0.854434,0.0204,0.890943,0.050677,0.806037,0.033106,0.704781,0.041145,0.846529,0.015821,0.84849,0.016751,0.696979,0.033503
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 250}",0.853371,0.019704,0.890943,0.050677,0.803537,0.036159,0.702686,0.039794,0.845138,0.015578,0.84724,0.016328,0.694479,0.032655
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 260}",0.854434,0.0204,0.890943,0.050677,0.806037,0.033106,0.704781,0.041145,0.846529,0.015821,0.84849,0.016751,0.696979,0.033503
"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 270}",0.855487,0.020004,0.892795,0.050906,0.806037,0.033106,0.706976,0.040165,0.847392,0.015282,0.849416,0.01621,0.698831,0.03242
